source,label,item,unit,period,volume,period_value,dated_mean,dated_n,dated_first,dated_last,ratio,verdict
iia,myanmar,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,40000.0,40800.0,5,1934,1938,0.980392,consistent
iia,new zealand,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,new zealand,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,62000.0,61625.0,4,1934,1937,1.006085,consistent
iia,niger,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,1000.0,1000.0,3,1934,1937,1.0,consistent
iia,niger,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,44900.0,48100.0,4,1934,1937,0.933472,consistent
iia,philippines,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,65000.0,64000.0,4,1934,1937,1.015625,consistent
iia,reunion,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,19700.0,20000.0,3,1934,1936,0.985,consistent
iia,russian federation,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,199000.0,199600.0,5,1934,1938,0.996994,consistent
iia,serbia,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,15000.0,14800.0,5,1934,1938,1.013514,consistent
iia,serbia,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,1348200.0,1348260.0,5,1934,1938,0.999955,consistent
iia,south africa,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,14000.0,12666.6667,3,1934,1936,1.105263,consistent
iia,south korea,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,17000.0,17400.0,5,1934,1938,0.977011,consistent
iia,south korea,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,2252500.0,2248460.0,5,1934,1938,1.001797,consistent
iia,sri lanka,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,6000.0,6000.0,5,1934,1938,1.0,consistent
iia,syrian arab republic,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,4000.0,5200.0,5,1934,1938,0.769231,consistent
iia,syrian arab republic,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,272200.0,387360.0,5,1934,1938,0.702705,consistent
iia,thailand,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,10000.0,10250.0,4,1934,1937,0.97561,consistent
iia,tunisia,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,58100.0,63025.0,4,1934,1937,0.921856,consistent
iia,turkey,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,72000.0,74000.0,5,1934,1938,0.972973,consistent
iia,viet nam,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,2000.0,1500.0,4,1934,1937,1.333333,consistent
iia,viet nam,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,168700.0,161450.0,4,1934,1937,1.044906,consistent
iia,zambia,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,2000.0,1250.0,4,1934,1937,1.6,consistent
iia,zambia,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,73800.0,69825.0,4,1934,1937,1.056928,consistent
iia,zimbabwe,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,19000.0,18000.0,4,1934,1937,1.055556,consistent
iia,czech republic,wheat,ha,1934-1938,iia_1939_45,6000.0,6000.0,5,1934,1938,1.0,consistent
iia,czech republic,wheat,tonnes,1934-1938,iia_1939_45,9500.0,9460.0,5,1934,1938,1.004228,consistent
iia,serbia,wheat,ha,1934-1938,iia_1939_45,17000.0,63400.0,5,1934,1938,0.268139,unexplained_dated_higher
iia,serbia,wheat,tonnes,1934-1938,iia_1939_45,12300.0,53800.0,5,1934,1938,0.228625,unexplained_dated_higher
iia,algeria,wine,ha,1934-1938,iia_1939_45,394000.0,394400.0,5,1934,1938,0.998986,consistent
iia,australia,wine,ha,1934-1938,iia_1939_45,20000.0,19750.0,4,1934,1937,1.012658,consistent
iia,austria,wine,ha,1934-1938,iia_1939_45,29000.0,29250.0,4,1934,1937,0.991453,consistent
iia,austria,wine,tonnes,1934-1938,iia_1939_45,98843.0,100031.25,4,1934,1937,0.988121,consistent
iia,bulgaria,wine,ha,1934-1938,iia_1939_45,89000.0,88800.0,5,1934,1938,1.002252,consistent
iia,bulgaria,wine,tonnes,1934-1938,iia_1939_45,158110.0,158110.0,5,1934,1938,1.0,consistent
iia,canada,wine,tonnes,1934-1938,iia_1939_45,11543.0,11575.3333,3,1934,1936,0.997207,consistent
iia,czech republic,wine,ha,1934-1938,iia_1939_45,19000.0,19000.0,5,1934,1938,1.0,consistent
iia,czech republic,wine,tonnes,1934-1938,iia_1939_45,48500.0,48500.0,4,1934,1937,1.0,consistent
iia,france,wine,ha,1934-1938,iia_1939_45,1529000.0,1532800.0,5,1934,1938,0.997521,consistent
iia,france,wine,tonnes,1934-1938,iia_1939_45,6076565.0,6076584.4,5,1934,1938,0.999997,consistent
iia,germany,wine,ha,1934-1938,iia_1939_45,73000.0,72800.0,5,1934,1938,1.002747,consistent
iia,germany,wine,tonnes,1934-1938,iia_1939_45,306423.0,306326.0,5,1934,1938,1.000317,consistent
iia,greece,wine,ha,1934-1938,iia_1939_45,155000.0,153400.0,5,1934,1938,1.01043,consistent
iia,greece,wine,tonnes,1934-1938,iia_1939_45,30264.0,104507.8,5,1934,1938,0.289586,unexplained_dated_higher
iia,hungary,wine,ha,1934-1938,iia_1939_45,189000.0,189666.6667,3,1934,1936,0.996485,consistent
iia,hungary,wine,tonnes,1934-1938,iia_1939_45,323204.0,322040.0,5,1934,1938,1.003614,consistent
iia,israel,wine,tonnes,1934-1938,iia_1939_45,2425.0,2463.8,5,1934,1938,0.984252,consistent
iia,italy,wine,ha,1934-1938,iia_1939_45,920000.0,947666.6667,3,1934,1936,0.970805,consistent
iia,italy,wine,tonnes,1934-1938,iia_1939_45,5683424.0,3235454.4,5,1934,1938,1.756608,consistent
iia,libya,wine,tonnes,1934-1938,iia_1939_45,3686.0,2845.3333,3,1934,1937,1.295455,consistent
iia,luxembourg,wine,tonnes,1934-1938,iia_1939_45,7663.0,7643.6,5,1934,1938,1.002538,consistent
iia,madagascar,wine,ha,1934-1938,iia_1939_45,1000.0,200.0,5,1934,1938,5.0,unexplained_period_higher
iia,malta,wine,tonnes,1934-1938,iia_1939_45,2425.0,2754.8,5,1934,1938,0.880282,consistent
iia,morocco,wine,ha,1934-1938,iia_1939_45,18000.0,18500.0,4,1934,1937,0.972973,consistent
iia,peru,wine,tonnes,1934-1938,iia_1939_45,10864.0,10831.6667,3,1934,1936,1.002985,consistent
iia,portugal,wine,tonnes,1934-1938,iia_1939_45,773090.0,771518.6,5,1934,1938,1.002037,consistent
iia,romania,wine,tonnes,1934-1938,iia_1939_45,901227.0,901246.4,5,1934,1938,0.999978,consistent
iia,serbia,wine,ha,1934-1938,iia_1939_45,211000.0,210800.0,5,1934,1938,1.000949,consistent
iia,serbia,wine,tonnes,1934-1938,iia_1939_45,428255.0,402065.0,5,1934,1938,1.065139,consistent
iia,spain,wine,tonnes,1934-1938,iia_1939_45,1868414.0,1697257.5,4,1934,1937,1.100843,consistent
iia,switzerland,wine,tonnes,1934-1938,iia_1939_45,63050.0,62894.8,5,1934,1938,1.002468,consistent
iia,syrian arab republic,wine,tonnes,1934-1938,iia_1939_45,3395.0,3880.0,5,1934,1938,0.875,consistent
iia,tunisia,wine,ha,1934-1938,iia_1939_45,43000.0,43400.0,5,1934,1938,0.990783,consistent
iia,united states of america,wine,ha,1934-1938,iia_1939_45,70000.0,69600.0,5,1934,1938,1.005747,consistent
iia,united states of america,wine,tonnes,1934-1938,iia_1939_45,83226.0,341866.8,5,1934,1938,0.243446,unexplained_dated_higher
